520 7 1 3 4 5 3 5 1 1 1 1 2 4.0 4.0 4.0 4.0 5.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 6 6 6 6 6 5 6 6 5 5 5 3 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 5 5 5 8 5 5 5 5 5 5 5 6 6 6 6 5 7 7 6 6 5 5 7 5 5 5 5 5 5 5 7 5 5 5 5 5 5 6 5 5 5 6 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 6 6 6 5 6 6 7 6 6 6 5 5 6 5 6 6 5 6 5 5 5 7 6 6 4 2 4 4 4 3 4 4 4 zenitude tranquille "ouvert d'esprit" combattant competitif "esprit d'équipe" amicale courtois joyeux souriant anxieux triste "jene sais pas" "rien d'autrr" consolable 5 3 8 4 7 5 8 3 7 5 7 6 7 4 5 5 7 5 5 5 5 5 5 4 7 5 3 5 2 5 5 7 5 5 5 6 5 5 4 5 5 5 5 5 5 1 1986 33 18330 2
522 12 2 4 4 4 3 5 1 1 1 1 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7 5 8 6 6 6 10 7 3 8 7 3 8 5 7 6 5 9 8 7 8 7 8 8 9 2 5 8 7 7 5 5 9 10 9 9 4 8 8 8 10 7 8 6 8 8 7 10 8 9 10 8 5 7 3 5 4 5 8 4 10 7 9 7 5 1 7 10 9 7 5 9 8 5 9 9 9 9 7 8 7 8 6 8 8 10 9 7 8 9 3 2 1 5 5 8 7 7 8 7 6 3 6 4 7 5 7 6 7 6 2 4 2 2 2 4 3 3 5 1 3 responsable méthodique optimiste chaleurese introspective exaltante affectueuse chanteuse active forte deprimée faible triste pesimiste maussade 5 3 6 3 8 7 7 5 6 8 4 3 7 2 5 6 4 6 3 8 6 5 4 4 7 4 1 5 4 7 7 7 7 5 3 4 2 5 2 7 1 4 4 7 1 2 1984 35 59330 3
524 10 2 4 5 4 4 4 2 1 2 2 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7 8 5 6 7 10 8 5 8 7 9 7 6 6 7 9 8 9 6 7 9 8 8 9 10 7 7 8 7 7 9 7 8 5 10 9 7 8 6 8 8 7 7 10 8 9 6 8 8 6 10 5 6 8 7 7 9 5 7 9 10 8 10 8 6 9 8 8 6 8 8 8 6 7 7 10 7 7 9 9 10 8 6 7 6 7 8 8 3 7 4 7 5 7 7 7 7 6 7 8 7 6 5 7 5 6 7 7 8 6 6 6 6 4 3 7 4 5 5 5 6 calme emotif rigoureux stricte "trop gentil" expensif joyeux gentil aimable "parle beaucoup" mechant rancunier "vilains mots" "a de la memoire" regret 10 6 8 5 6 8 8 6 6 8 7 7 8 8 5 7 6 6 7 5 6 3 4 5 4 7 5 7 8 4 8 7 7 6 4 6 4 7 6 6 5 7 5 3 3 1 1959 60 77600 1
527 6 1 5 6 5 6 4 1 1 1 2 2 6.0 6.0 6.0 6.0 6.0 4.0 5.0 4.0 5.0 4.0 5.0 4.0 5.0 6.0 6.0 6.0 6.0 6.0 6.0 5.0 6.0 6.0 9 6 10 10 10 10 10 8 9 1 10 4 10 10 9 4 10 9 9 8 10 9 10 10 10 9 10 10 4 10 10 10 10 9 9 8 1 9 9 9 9 8 9 10 9 9 1 10 9 9 10 9 9 6 10 10 10 10 6 9 10 10 10 6 9 5 10 9 10 10 3 10 10 9 10 10 10 10 10 7 9 9 10 10 10 9 9 9 9 9 10 10 9 10 10 10 10 9 10 9 9 10 5 10 9 10 10 10 10 10 10 10 1 1 1 3 1 1 1 1 1 "honnête " "professionnel " responsable ambitieux joyeux joyeux "responsable " innovant "fort caractère" personnalité soucieux déprimé soucieux soucieux soucieux 3 2 10 5 10 10 10 2 8 10 8 9 10 7 8 7 9 3 1 10 10 10 1 10 10 10 1 10 6 10 8 10 10 10 10 10 1 10 7 10 9 10 1 9 1 1 1992 27 69100 5
528 10 2 2 4 3 3 4 1 2 1 2 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 8 5 5 9 8 9 6 9 8 3 8 5 6 7 8 4 10 8 7 9 6 6 8 8 5 7 4 8 8 8 9 6 9 8 10 9 7 7 7 7 9 9 10 6 10 6 2 10 10 8 10 8 8 6 1 7 8 8 1 7 10 8 10 5 8 5 8 10 8 9 7 10 10 8 6 1 8 5 6 7 6 3 8 5 7 10 10 7 3 9 5 5 2 5 7 7 8 5 3 8 2 3 5 7 7 7 7 6 8 8 7 9 1 1 1 1 1 1 1 1 1 Courageuse Généreuse Active Emotive Sincère Volontaire Serviable Humaine Complaisante Gaie Rancunière Odieuse Blessante Directe Triste 7 2 10 4 7 5 10 1 4 7 8 1 10 7 6 9 9 1 7 6 5 7 1 5 7 7 1 10 4 7 4 8 10 5 1 8 6 8 5 6 4 8 7 5 1 2 1962 57 49700 2
530 3 1 1 2 3 2 2 2 1 1 2 1 2.0 5.0 6.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 4.0 5.0 5.0 4.0 4.0 5.0 5.0 5.0 6 7 8 6 9 8 7 5 8 5 9 8 7 7 7 6 9 8 9 5 8 6 6 9 7 9 6 9 6 5 9 8 9 6 8 8 8 8 7 9 9 8 6 8 9 6 7 10 8 8 9 8 6 4 3 6 6 9 7 8 8 9 9 4 6 6 5 8 8 9 7 9 9 9 5 7 9 9 6 9 7 5 8 7 9 9 9 8 9 8 7 4 4 4 7 7 8 4 4 10 5 2 4 6 9 7 6 6 8 8 6 9 2 1 1 7 2 1 2 1 1 honnete siciable juste equilibre aimable performante motivee ambitieuse courageuse "pleine de tonus" enervee demoralisee fatiguee endormie "mal dans ma peau" 9 1 9 4 6 3 9 4 6 8 8 1 9 8 2 9 4 4 8 5 4 9 1 5 7 5 2 9 1 8 8 8 9 4 6 8 3 7 8 8 6 9 6 3 1 2 1965 54 23360 4
531 10 2 5 6 5 5 5 1 1 1 1 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 9 6 10 7 6 6 8 5 10 2 7 10 6 8 5 2 8 10 8 8 8 8 10 8 9 7 6 9 10 10 10 8 8 6 8 7 5 6 5 5 5 5 6 6 6 5 1 7 6 6 6 3 8 4 1 5 6 7 5 8 8 5 6 9 8 8 8 10 3 6 10 5 7 5 7 3 4 8 6 8 9 5 5 4 5 7 5 5 5 3 3 2 2 4 5 5 4 5 6 5 4 4 5 6 5 4 6 5 5 5 6 5 1 1 1 1 1 1 1 1 1 patient fidelité perfectionniste décideur "opposé à la connerie" réussite joyeux réussite performant ouvert anéanti décu "je m'en veux" "peux mieux faire" "rester coucher" 3 6 10 1 5 4 10 2 6 9 6 2 1 7 1 5 5 1 5 5 5 7 1 4 4 5 1 6 2 8 5 8 9 3 5 10 1 6 7 7 6 5 1 4 1 1 1956 63 69100 5
532 8 1 3 4 4 3 3 1 2 2 2 4 5.0 5.0 5.0 6.0 6.0 6.0 6.0 6.0 6.0 6.0 5.0 6.0 6.0 4.0 4.0 4.0 4.0 5.0 4.0 5.0 3.0 4.0 5 3 6 5 5 5 7 5 5 8 5 6 5 6 8 3 10 4 9 8 6 7 8 10 7 5 5 9 8 8 10 9 7 4 8 5 6 5 4 7 8 6 9 5 6 7 4 8 7 7 6 4 5 7 2 7 7 7 10 4 9 8 5 2 4 6 1 6 4 6 7 8 7 1 1 2 6 7 8 6 4 3 10 4 7 8 6 5 3 5 5 3 4 6 8 7 3 3 8 9 5 1 6 8 7 4 3 3 2 2 6 7 1 1 1 5 2 2 2 2 2 Calme "Généreux " "Solitaire " "Appliqué " "Honorable " "Généreux " "Solitaire " "Honorable " "Drôle " "Appliqué " "Solitaire " Triste Paresseux "Désorienté " "Solitaire " 2 5 9 6 7 7 10 3 7 5 4 2 8 9 7 5 5 3 7 5 9 4 7 6 7 3 4 5 6 7 8 7 8 5 5 2 3 5 7 7 4 6 5 7 5 1 1983 36 6200 5
534 12 2 3 3 3 3 4 1 1 1 1 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 8 2 8 6 8 5 5 7 8 1 9 8 7 5 2 3 10 5 9 8 9 7 8 7 8 5 5 10 2 8 8 8 8 6 10 9 7 7 5 7 7 8 8 3 8 5 1 10 8 8 10 5 7 5 2 8 5 7 3 8 10 3 9 3 5 3 5 8 10 7 5 10 8 8 1 5 5 10 5 6 7 6 9 5 6 10 8 5 3 4 5 3 2 5 8 8 5 5 8 7 3 3 8 6 6 1 4 5 6 5 1 6 3 1 1 5 6 1 3 1 5 humour mélancolique active fidèle aimante rigolotte tendre aimante active "enthousiaste " grognon énervée "fais des reproches" boudeuse pleureuse 3 5 10 1 10 10 10 3 5 7 7 1 7 7 1 7 5 1 8 10 7 5 1 3 1 6 1 8 2 7 6 7 7 2 7 8 1 5 7 8 2 6 2 5 1 2 1960 59 21400 3
535 13 2 2 5 5 2 3 2 2 4 3 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 5 5 10 6 10 4 7 9 6 2 7 1 7 1 2 1 8 8 10 7 7 7 10 4 9 7 10 10 9 8 9 10 8 3 5 10 10 10 7 10 10 9 9 8 10 10 8 10 10 7 10 4 7 5 1 6 7 6 8 8 6 5 8 5 4 5 5 10 3 10 10 6 10 5 7 6 6 10 9 9 9 1 10 7 10 10 10 10 1 8 6 1 1 7 10 10 10 8 6 10 4 3 6 8 9 10 4 3 10 8 7 8 3 1 1 8 7 3 1 1 7 STRES PRÉOCUPATION "AMOUR, FAMILLE" "PERFECTIONISME, EXCELLENCE" "INSÉCURITÉ, INSTABILITÉ" JOIE "AMOUR, FAMILLE" POSITIVISME COURAGE "SURE DE MOI MÊME" RAGE POEUR TRISTESSE "STRESS POUR NE PAS ACQUÉRIR CE QUE JE VEUX, POUR NE PAS ÊTRE LA MEILLEUR VERSION DE MOI MÊME" HONTE 4 4 10 7 7 7 10 5 1 8 4 1 7 10 7 4 5 1 10 8 8 4 5 7 7 3 2 10 1 8 10 10 9 1 7 5 1 6 10 5 7 9 4 8 9 2 2000 19 31400 4
536 8 1 5 5 5 5 5 1 1 1 1 2 6.0 6.0 6.0 6.0 6.0 5.0 4.0 4.0 4.0 4.0 5.0 5.0 4.0 4.0 4.0 4.0 5.0 4.0 5.0 5.0 5.0 5.0 9 9 10 9 10 6 10 10 10 10 9 9 10 9 10 9 10 10 10 10 10 9 10 10 10 2 8 8 8 10 8 8 8 9 10 10 10 9 10 9 9 8 8 9 10 8 1 10 10 10 10 9 1 7 10 10 9 1 9 9 9 9 10 9 9 1 9 9 9 9 9 1 10 9 2 2 2 10 9 2 2 1 9 9 9 9 9 9 9 9 10 10 10 9 10 10 2 2 10 2 2 2 2 10 10 9 10 9 10 10 9 10 1 1 1 10 10 1 10 1 10 organisation généreuse minutieuse respectueuse gentil respectueuse gentil minutieuse organiser ponctuel "pas confiante" "trop gentil" "trop inquiète" "trop généreuse" "trop respectueuse" 5 1 10 5 10 10 10 1 5 9 8 1 9 5 1 8 5 1 2 8 10 1 8 8 8 8 1 10 8 10 10 10 10 9 10 8 5 9 5 9 9 9 9 8 1 2 1993 26 3140 5
539 8 1 2 6 2 2 5 1 1 1 1 2 5.0 6.0 5.0 6.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.0 5.0 4.0 4.0 5.0 5.0 4.0 4.0 5.0 8 5 9 7 8 8 8 1 8 1 8 8 6 6 5 1 9 8 10 7 8 7 9 9 8 3 2 10 8 10 10 6 8 1 7 9 5 8 5 8 8 8 5 8 8 1 1 8 7 7 9 7 7 4 1 7 7 7 7 5 7 7 8 4 8 4 7 6 7 4 7 7 9 8 3 5 5 8 3 3 5 6 9 7 10 5 7 5 7 7 6 6 3 7 6 6 2 2 9 6 3 1 8 8 9 5 5 5 4 5 3 8 1 1 1 3 1 1 1 1 1 methodique bienveillante routiniere relativiste rassurante drole rapide efficace joyeuse utile cassante direct emotive raleuse defaitiste 6 2 10 1 8 9 7 5 6 8 6 1 7 5 6 7 6 1 3 6 8 3 3 5 7 5 2 10 2 10 8 7 7 7 5 6 1 3 3 8 7 6 3 3 2 2 1967 52 76600 2
543 6 1 6 6 6 6 6 1 1 1 1 1 6.0 6.0 6.0 6.0 6.0 6.0 6.0 6.0 6.0 4.0 5.0 6.0 5.0 5.0 5.0 5.0 6.0 6.0 6.0 6.0 6.0 5.0 9 5 6 9 9 5 10 5 10 1 10 1 8 1 1 1 9 10 2 1 8 10 2 10 10 1 1 9 1 7 7 2 10 5 10 10 1 5 1 1 7 10 8 10 10 7 1 10 10 10 10 10 6 8 5 10 10 1 3 10 10 5 10 2 9 9 6 5 7 5 7 9 9 7 1 7 4 5 7 2 2 1 10 9 10 5 10 9 2 2 6 5 2 8 9 10 5 2 5 3 10 5 5 10 10 10 9 9 9 10 8 10 1 1 1 1 1 1 1 1 1 amour amour amour partage partage amour amour amour amour amour rien rien rien rien rien 2 1 9 1 9 2 10 1 10 10 10 1 10 1 9 10 9 1 1 9 3 5 1 9 9 10 1 10 1 10 1 10 10 10 1 10 1 10 1 10 1 10 1 10 1 1 1968 51 75018 1
544 8 1 2 5 5 4 5 1 2 2 2 1 5.0 5.0 4.0 4.0 6.0 5.0 6.0 6.0 4.0 6.0 4.0 5.0 6.0 4.0 5.0 4.0 6.0 6.0 6.0 5.0 6.0 4.0 7 8 7 4 8 7 8 6 5 5 6 5 5 8 9 5 10 8 7 7 8 6 5 10 7 5 5 8 10 6 8 9 7 9 8 9 9 8 8 3 9 9 7 6 10 10 10 10 9 8 9 8 6 5 4 8 8 6 8 7 8 5 9 7 6 7 6 9 6 6 5 6 9 6 5 6 5 10 5 5 5 5 6 7 8 8 7 6 9 5 5 6 6 5 5 2 2 2 4 7 3 2 8 9 2 7 2 4 4 4 2 9 3 3 1 4 2 2 4 2 2 "Têtue " "Altruisme " Aimante Famille "Anxieuse " "Altruisme " Aimante "Généreuse " Travailleuse "Motivée " "Égoïste " "Têtue " "Anxieuse " Jalouse Sensible 5 3 7 3 3 1 5 5 3 7 3 3 10 8 3 7 5 4 6 3 6 2 3 4 2 1 3 7 3 3 9 6 3 6 5 1 2 8 9 2 4 1 1 1 1 2 1985 34 51520 3
546 11 2 4 5 4 4 3 3 1 2 2 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 5 2 9 6 1 8 8 3 1 1 4 4 5 3 8 1 10 10 7 6 10 10 10 9 7 8 10 10 10 8 10 8 10 3 3 10 4 5 3 8 7 10 10 3 10 1 7 10 10 9 10 4 8 4 1 7 6 10 5 10 7 7 9 3 8 6 10 8 8 8 10 10 10 8 1 3 3 10 10 10 10 1 9 1 5 8 8 7 2 10 3 6 1 4 10 10 5 8 9 10 1 2 4 8 9 9 5 2 6 8 5 7 3 2 1 10 3 4 5 2 9 Authentique Anxieuse Empathique Fiable Hypersensible "A l'ecoute" "Empathique " Fiable Leader Confiante Anxieuse "Déprimée " "Négative " "Dramatique " Faible 6 6 9 7 3 5 9 2 2 8 6 1 10 10 6 6 5 1 8 2 4 6 7 2 2 5 1 4 7 3 5 8 10 3 8 5 2 2 10 7 2 10 2 1 1 2 1994 25 33700 4
548 8 1 3 3 5 3 3 1 1 1 1 1 4.0 5.0 5.0 5.0 5.0 5.0 6.0 5.0 5.0 4.0 5.0 5.0 5.0 4.0 5.0 6.0 4.0 5.0 6.0 6.0 6.0 6.0 6 5 6 7 6 5 7 5 4 2 8 2 7 5 7 2 10 10 8 7 10 9 8 5 10 4 2 10 5 8 10 5 5 8 7 9 5 9 8 8 8 9 5 6 10 6 2 10 10 10 9 10 5 6 8 8 8 8 7 8 9 5 9 5 9 8 7 10 7 4 5 10 10 9 2 2 8 5 6 2 2 6 8 5 10 7 7 5 8 8 6 8 2 4 5 8 8 3 7 8 2 1 2 8 6 7 6 5 9 9 6 8 1 2 2 1 2 2 2 1 2 Calme Efficace Agréable Pragmatique Logique Calme Efficace Pragmatique Logique Agréable Nonchalant Réservé Directive Impulsif Rancunier 4 1 8 1 9 6 9 3 10 9 8 2 10 2 6 5 6 4 2 10 9 7 6 10 9 8 1 9 5 10 2 9 10 8 8 6 2 8 2 8 8 7 5 8 2 1 1983 36 95350 1
549 10 2 3 4 5 2 3 1 1 2 4 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 6 4 8 7 8 2 1 5 10 6 8 9 8 7 7 6 10 4 8 9 10 3 9 10 9 4 6 9 10 9 10 5 8 10 10 3 10 4 8 8 2 3 10 1 10 10 3 10 10 9 6 9 9 5 1 10 5 8 1 10 10 1 2 6 5 10 10 10 10 5 10 10 10 8 9 4 8 10 10 5 7 1 8 8 10 9 9 8 9 4 8 10 10 9 5 7 8 6 4 6 9 8 3 7 5 9 9 10 8 5 5 7 5 5 1 8 2 1 1 3 1 inventif,débrouillard méticuleux,maniaque "romantique,fleur bleu" inflexible,dur "fidèle en amour et en amitié" inventif,débrouillard "romantique , fleur bleu" "fidèle en amour et en amitié" réactif,inflexible,dur "exigeant de moi même et ds autres" peste,imbuvable agressif "incapable de rien faire et envie de rien faire" "méchant en parole seulement" agressif 7 5 8 4 9 10 5 8 5 8 6 8 9 6 10 3 1 3 9 9 7 3 1 2 10 6 3 9 3 3 6 4 9 9 1 4 9 10 5 9 8 7 2 2 2 1 1967 52 42830 5
550 8 1 3 4 3 4 3 2 1 2 1 3 5.0 5.0 5.0 4.0 4.0 5.0 5.0 6.0 5.0 4.0 4.0 6.0 5.0 4.0 5.0 4.0 4.0 5.0 5.0 5.0 5.0 5.0 7 6 8 7 9 3 8 8 10 9 8 8 8 6 8 4 9 8 5 7 8 8 9 9 6 6 5 9 5 8 8 9 8 8 10 8 6 7 8 9 9 8 8 6 9 7 8 8 8 9 8 7 9 7 8 9 9 8 8 7 9 9 9 8 9 9 8 9 7 8 8 9 9 6 4 7 7 6 8 5 8 5 9 8 8 8 8 9 7 8 8 9 8 7 7 8 8 7 7 9 6 6 7 8 9 8 7 8 8 8 8 8 7 3 3 5 4 4 3 6 4 sensible réservé timide serieux aimant serieux joyeux aimant "prêt a aider" câlin fatigué grognon énervé déprimé renfermé 3 3 8 4 5 8 8 3 7 7 8 3 8 4 7 5 6 4 6 7 8 7 5 7 8 6 4 7 4 6 8 8 8 8 4 7 3 6 6 7 5 8 3 4 2 1 1975 44 95350 1
551 6 1 4 5 4 3 4 1 1 1 1 2 5.0 4.0 5.0 5.0 3.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 4.0 5.0 5.0 5.0 6.0 5.0 5.0 5.0 5.0 5.0 8 3 6 8 5 9 8 7 9 8 8 3 5 8 3 3 6 8 7 6 6 8 3 7 4 3 2 7 3 3 6 5 7 7 10 8 5 3 8 5 6 8 7 7 7 6 2 9 8 6 8 7 6 8 2 9 7 6 9 1 8 8 8 3 5 6 6 5 7 3 1 5 8 6 1 2 3 4 4 6 3 1 4 5 8 2 7 5 3 3 8 5 7 4 3 6 9 6 6 7 10 2 8 5 6 8 6 9 7 8 7 8 1 1 2 2 2 2 5 1 1 "Calme, posé, souriant" "motivé, entrainant" "innovant, reflechi" prévoyant "stressé, fatigué" "joyeux, souriant, comique" "motivé, entrainant" "réfléchi, innovant" organisateur "compromis, échange" "raleur, grognon" "fermé, solitaire" "endormi, lent" "fermé, n'écoute pas" "dans la lune" 8 3 7 2 8 3 9 3 6 10 9 3 9 3 8 9 5 3 3 9 7 7 5 7 9 5 3 9 4 6 4 9 7 7 1 8 3 9 3 8 6 9 7 7 1 1 1976 43 31300 4
553 8 1 5 6 6 6 6 1 1 1 1 1 6.0 5.0 6.0 5.0 6.0 6.0 6.0 6.0 6.0 5.0 6.0 6.0 6.0 5.0 6.0 6.0 6.0 6.0 5.0 6.0 5.0 5.0 9 3 7 7 8 5 6 8 5 6 8 2 4 8 7 2 10 10 9 8 10 9 9 10 7 2 2 7 9 2 10 5 9 8 8 8 9 9 9 9 8 10 8 9 7 10 9 10 10 9 9 9 9 10 8 10 10 9 9 9 9 8 5 7 10 9 5 9 8 6 8 8 10 7 7 9 5 8 5 5 5 8 10 9 7 10 6 8 5 5 8 9 5 8 5 5 5 5 5 5 5 5 5 5 6 5 5 7 6 8 7 6 1 1 1 1 1 2 1 1 1 Genereuse Calme " A l'écoute" Spontané Dévouée Heureuse Satisfaite Épanouie Joyeuse Rieuse Calme Solitaire Triste "En colère " Fatigué 10 1 10 1 9 7 10 1 8 10 10 1 10 4 8 10 10 1 6 8 7 8 3 7 8 8 1 10 1 10 4 10 10 10 6 10 1 8 4 5 1 10 3 5 1 2 1981 38 93140 1
554 7 1 2 4 5 2 2 1 3 3 4 2 5.0 4.0 4.0 4.0 5.0 4.0 4.0 4.0 3.0 4.0 3.0 2.0 4.0 4.0 4.0 4.0 5.0 4.0 4.0 5.0 5.0 5.0 6 5 7 8 8 6 8 8 5 7 8 8 5 7 7 4 7 5 6 7 7 8 7 4 7 6 7 7 8 6 7 5 7 4 8 8 5 8 7 4 9 6 6 7 8 6 6 7 7 7 9 4 6 7 5 7 7 6 6 7 7 8 8 5 6 6 8 7 3 7 5 8 8 6 6 7 6 7 7 9 9 6 5 5 6 8 8 7 4 7 5 7 4 5 4 5 6 5 7 5 7 4 4 5 3 5 5 6 5 6 5 4 5 5 5 4 3 8 6 5 4 Sensible Passionnée Etourdie Genereuse Compliquée Volontaire Drole Extravagante Aimante Efficace Seule Triste Etourdie Fatiguée Agassee 4 3 5 4 3 4 3 4 8 3 6 5 5 4 5 5 4 3 4 4 7 4 5 7 4 5 4 5 3 4 5 4 5 6 8 4 6 5 4 2 7 4 4 5 5 2 1991 28 61000 2
559 10 2 5 5 6 5 6 3 3 2 2 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 9 9 10 8 9 10 9 10 8 10 10 9 10 8 9 9 8 9 10 9 9 8 10 10 10 8 9 8 10 10 10 7 9 8 10 10 10 9 8 10 10 9 10 10 9 9 9 10 10 10 9 10 10 9 9 10 8 8 10 9 10 9 10 10 10 10 8 10 10 10 8 9 10 10 8 9 9 9 8 10 9 10 10 9 9 10 9 9 9 10 8 9 9 9 9 9 10 8 7 10 5 9 9 9 8 10 5 9 9 8 8 10 3 2 4 5 5 7 1 1 4 gentil bon sympathique sensé agréable souriant True agréable franc douceur execrable mauvais agressif détestable "mal aimable" 6 3 9 3 8 10 10 7 9 9 7 2 8 3 7 8 4 3 7 7 9 8 4 6 7 8 3 8 8 7 5 9 8 7 7 8 3 7 7 8 8 8 7 5 6 1 1954 65 18000 2
560 7 1 3 4 3 4 3 1 3 2 3 3 5.0 6.0 5.0 5.0 5.0 1.0 2.0 2.0 4.0 1.0 5.0 2.0 2.0 5.0 5.0 4.0 5.0 6.0 6.0 6.0 3.0 6.0 10 8 3 9 9 10 9 3 2 8 7 6 9 8 2 1 9 1 8 6 9 8 6 2 5 2 2 9 4 8 1 7 8 7 10 8 3 8 8 9 10 8 7 7 10 6 1 10 10 8 10 2 10 1 1 7 7 10 1 1 10 10 10 8 1 1 10 10 9 8 8 8 8 9 10 2 7 6 10 9 10 2 4 8 6 10 8 9 9 7 9 8 8 8 6 6 7 3 6 5 4 7 7 8 7 7 6 5 9 6 7 7 5 5 5 5 5 5 5 5 5 Rigide "Competent " Sportif Généreux Sympa Généreux Sympa "Competent " nsp nsp "Chiant " "Énervé " "Insupportable " "Incontrôlable " nsp 4 7 8 1 7 7 9 1 8 8 8 4 10 1 1 7 1 2 1 4 8 6 4 7 6 8 7 8 9 6 4 8 10 7 1 4 5 7 1 9 5 8 2 3 1 1 1990 29 94450 1
564 5 2 4 3 4 3 4 1 1 1 1 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 6 3 4 4 7 5 4 4 4 4 6 3 3 5 5 3 8 8 7 7 7 7 6 7 7 5 6 7 4 8 8 7 6 6 6 7 5 7 6 5 6 6 6 6 8 6 6 8 8 6 7 5 5 5 4 6 6 5 5 6 6 5 5 4 6 5 5 4 6 6 5 6 6 5 5 4 5 4 6 3 5 6 6 6 6 5 6 7 6 7 7 6 7 7 6 6 6 3 5 6 3 5 6 6 7 6 5 4 6 6 5 5 1 1 1 1 3 1 1 2 2 ampatique déterminé sociable influent professionalisme professionnel convainquant déterminant perfectionniste ampatique reservé sérieux "peu communicatif" inattentif "en retrait" 5 3 6 3 4 3 7 4 5 7 6 3 6 4 5 6 5 3 3 5 4 6 3 4 5 5 3 6 4 5 3 5 7 7 4 5 2 6 3 6 5 5 3 4 3 1 1964 55 78520 1
565 9 1 3 2 3 2 3 1 1 1 1 2 1.0 2.0 4.0 1.0 4.0 4.0 5.0 5.0 3.0 4.0 3.0 2.0 3.0 3.0 2.0 2.0 3.0 4.0 3.0 4.0 4.0 4.0 4 3 5 6 6 8 5 8 8 6 6 8 8 7 7 7 9 5 8 6 8 5 7 5 6 6 8 9 4 8 6 9 7 8 5 7 7 8 5 8 8 9 5 7 7 8 4 8 8 6 8 4 4 4 6 5 4 7 4 8 8 4 8 8 6 4 9 9 8 8 5 8 8 9 10 9 8 7 8 9 9 5 8 5 5 8 7 5 9 5 4 7 7 7 4 7 2 4 8 6 7 6 6 7 6 6 5 4 8 6 6 6 5 4 6 7 6 3 4 7 3 courageux fidele gentils serviable correct brave serviable poli amoureux correct colereux mechant "mal polie" ironique taquin 4 4 5 3 6 8 8 6 8 7 9 3 5 8 5 5 6 5 9 6 4 9 2 6 3 6 6 6 8 4 4 9 7 7 9 8 7 9 9 6 4 7 5 3 2 1 1958 61 78500 1
569 8 1 6 5 5 6 6 1 2 1 1 1 6.0 6.0 6.0 6.0 5.0 1.0 2.0 2.0 2.0 2.0 2.0 1.0 2.0 4.0 6.0 2.0 1.0 3.0 1.0 2.0 1.0 2.0 4 8 10 7 1 7 5 1 8 3 5 9 6 1 6 3 7 3 6 6 2 2 6 8 7 2 6 3 5 3 5 3 6 5 2 8 4 7 3 9 7 8 2 6 2 4 4 3 5 5 5 3 6 3 3 4 5 3 8 6 2 4 5 8 8 4 4 6 5 3 5 6 4 7 8 6 8 9 9 8 4 7 6 8 8 9 9 6 5 9 9 7 8 6 2 6 5 6 6 3 6 5 4 4 1 4 7 4 4 8 5 4 4 6 7 6 5 5 5 6 6 joyeux gaie heureux content gnetil souriant zen décontracté heureux joyeux énervé stressé angoissé fatigué triste 6 5 9 7 7 8 7 7 4 6 8 8 6 6 8 7 5 4 7 4 7 7 7 5 6 7 7 7 5 7 6 7 7 6 8 7 6 6 9 5 5 10 2 10 9 1 1981 38 84570 5
